source_id,link,project_id,import
2361,https://lovaniensia.be/items/show/3831,2,Imported from 20230728_Omeka_Lovaniensia.csv
2362,https://lovaniensia.be/items/show/3828,2,Imported from 20230728_Omeka_Lovaniensia.csv
2363,https://lovaniensia.be/items/show/3825,2,Imported from 20230728_Omeka_Lovaniensia.csv
2364,https://lovaniensia.be/items/show/3822,2,Imported from 20230728_Omeka_Lovaniensia.csv
2365,https://lovaniensia.be/items/show/3819,2,Imported from 20230728_Omeka_Lovaniensia.csv
2366,https://lovaniensia.be/items/show/3816,2,Imported from 20230728_Omeka_Lovaniensia.csv
2367,https://lovaniensia.be/items/show/3813,2,Imported from 20230728_Omeka_Lovaniensia.csv
2368,https://lovaniensia.be/items/show/3807,2,Imported from 20230728_Omeka_Lovaniensia.csv
2369,https://lovaniensia.be/items/show/3804,2,Imported from 20230728_Omeka_Lovaniensia.csv
2370,https://lovaniensia.be/items/show/3801,2,Imported from 20230728_Omeka_Lovaniensia.csv
2371,https://lovaniensia.be/items/show/3798,2,Imported from 20230728_Omeka_Lovaniensia.csv
2372,https://lovaniensia.be/items/show/3795,2,Imported from 20230728_Omeka_Lovaniensia.csv
2373,https://lovaniensia.be/items/show/3792,2,Imported from 20230728_Omeka_Lovaniensia.csv
2374,https://lovaniensia.be/items/show/3789,2,Imported from 20230728_Omeka_Lovaniensia.csv
2375,https://lovaniensia.be/items/show/3786,2,Imported from 20230728_Omeka_Lovaniensia.csv
2376,https://lovaniensia.be/items/show/3783,2,Imported from 20230728_Omeka_Lovaniensia.csv
2377,https://lovaniensia.be/items/show/3780,2,Imported from 20230728_Omeka_Lovaniensia.csv
2378,https://lovaniensia.be/items/show/3777,2,Imported from 20230728_Omeka_Lovaniensia.csv
2379,https://lovaniensia.be/items/show/3774,2,Imported from 20230728_Omeka_Lovaniensia.csv
2380,https://lovaniensia.be/items/show/3771,2,Imported from 20230728_Omeka_Lovaniensia.csv
2381,https://lovaniensia.be/items/show/3768,2,Imported from 20230728_Omeka_Lovaniensia.csv
2382,https://lovaniensia.be/items/show/3765,2,Imported from 20230728_Omeka_Lovaniensia.csv
2383,https://lovaniensia.be/items/show/3762,2,Imported from 20230728_Omeka_Lovaniensia.csv
2384,https://lovaniensia.be/items/show/3759,2,Imported from 20230728_Omeka_Lovaniensia.csv
2385,https://lovaniensia.be/items/show/3756,2,Imported from 20230728_Omeka_Lovaniensia.csv
2386,https://lovaniensia.be/items/show/3753,2,Imported from 20230728_Omeka_Lovaniensia.csv
2387,https://lovaniensia.be/items/show/3750,2,Imported from 20230728_Omeka_Lovaniensia.csv
2388,https://lovaniensia.be/items/show/3747,2,Imported from 20230728_Omeka_Lovaniensia.csv
2389,https://lovaniensia.be/items/show/3744,2,Imported from 20230728_Omeka_Lovaniensia.csv
2390,https://lovaniensia.be/items/show/3741,2,Imported from 20230728_Omeka_Lovaniensia.csv
2391,https://lovaniensia.be/items/show/3738,2,Imported from 20230728_Omeka_Lovaniensia.csv
2392,https://lovaniensia.be/items/show/3735,2,Imported from 20230728_Omeka_Lovaniensia.csv
2393,https://lovaniensia.be/items/show/3732,2,Imported from 20230728_Omeka_Lovaniensia.csv
2394,https://lovaniensia.be/items/show/3729,2,Imported from 20230728_Omeka_Lovaniensia.csv
2395,https://lovaniensia.be/items/show/3726,2,Imported from 20230728_Omeka_Lovaniensia.csv
2396,https://lovaniensia.be/items/show/3723,2,Imported from 20230728_Omeka_Lovaniensia.csv
2397,https://lovaniensia.be/items/show/3720,2,Imported from 20230728_Omeka_Lovaniensia.csv
2398,https://lovaniensia.be/items/show/3717,2,Imported from 20230728_Omeka_Lovaniensia.csv
2399,https://lovaniensia.be/items/show/3714,2,Imported from 20230728_Omeka_Lovaniensia.csv
2400,https://lovaniensia.be/items/show/3711,2,Imported from 20230728_Omeka_Lovaniensia.csv
2401,https://lovaniensia.be/items/show/3708,2,Imported from 20230728_Omeka_Lovaniensia.csv
2402,https://lovaniensia.be/items/show/3705,2,Imported from 20230728_Omeka_Lovaniensia.csv
2403,https://lovaniensia.be/items/show/3702,2,Imported from 20230728_Omeka_Lovaniensia.csv
2404,https://lovaniensia.be/items/show/3699,2,Imported from 20230728_Omeka_Lovaniensia.csv
2405,https://lovaniensia.be/items/show/3696,2,Imported from 20230728_Omeka_Lovaniensia.csv
2406,https://lovaniensia.be/items/show/3693,2,Imported from 20230728_Omeka_Lovaniensia.csv
2407,https://lovaniensia.be/items/show/3690,2,Imported from 20230728_Omeka_Lovaniensia.csv
2408,https://lovaniensia.be/items/show/3687,2,Imported from 20230728_Omeka_Lovaniensia.csv
2409,https://lovaniensia.be/items/show/3684,2,Imported from 20230728_Omeka_Lovaniensia.csv
2410,https://lovaniensia.be/items/show/3681,2,Imported from 20230728_Omeka_Lovaniensia.csv
2411,https://lovaniensia.be/items/show/3678,2,Imported from 20230728_Omeka_Lovaniensia.csv
2412,https://lovaniensia.be/items/show/3675,2,Imported from 20230728_Omeka_Lovaniensia.csv
2413,https://lovaniensia.be/items/show/3672,2,Imported from 20230728_Omeka_Lovaniensia.csv
2414,https://lovaniensia.be/items/show/3669,2,Imported from 20230728_Omeka_Lovaniensia.csv
2415,https://lovaniensia.be/items/show/3666,2,Imported from 20230728_Omeka_Lovaniensia.csv
2416,https://lovaniensia.be/items/show/3657,2,Imported from 20230728_Omeka_Lovaniensia.csv
2417,https://lovaniensia.be/items/show/3648,2,Imported from 20230728_Omeka_Lovaniensia.csv
2418,https://lovaniensia.be/items/show/3645,2,Imported from 20230728_Omeka_Lovaniensia.csv
2419,https://lovaniensia.be/items/show/3642,2,Imported from 20230728_Omeka_Lovaniensia.csv
2420,https://lovaniensia.be/items/show/3639,2,Imported from 20230728_Omeka_Lovaniensia.csv
2421,https://lovaniensia.be/items/show/3633,2,Imported from 20230728_Omeka_Lovaniensia.csv
2422,https://lovaniensia.be/items/show/3630,2,Imported from 20230728_Omeka_Lovaniensia.csv
2423,https://lovaniensia.be/items/show/3627,2,Imported from 20230728_Omeka_Lovaniensia.csv
2424,https://lovaniensia.be/items/show/3624,2,Imported from 20230728_Omeka_Lovaniensia.csv
2425,https://lovaniensia.be/items/show/3621,2,Imported from 20230728_Omeka_Lovaniensia.csv
2426,https://lovaniensia.be/items/show/3618,2,Imported from 20230728_Omeka_Lovaniensia.csv
2427,https://lovaniensia.be/items/show/3615,2,Imported from 20230728_Omeka_Lovaniensia.csv
2428,https://lovaniensia.be/items/show/3612,2,Imported from 20230728_Omeka_Lovaniensia.csv
2429,https://lovaniensia.be/items/show/3609,2,Imported from 20230728_Omeka_Lovaniensia.csv
2430,https://lovaniensia.be/items/show/3606,2,Imported from 20230728_Omeka_Lovaniensia.csv
2431,https://lovaniensia.be/items/show/3603,2,Imported from 20230728_Omeka_Lovaniensia.csv
2432,https://lovaniensia.be/items/show/3600,2,Imported from 20230728_Omeka_Lovaniensia.csv
2433,https://lovaniensia.be/items/show/3597,2,Imported from 20230728_Omeka_Lovaniensia.csv
2434,https://lovaniensia.be/items/show/3594,2,Imported from 20230728_Omeka_Lovaniensia.csv
2435,https://lovaniensia.be/items/show/3591,2,Imported from 20230728_Omeka_Lovaniensia.csv
2436,https://lovaniensia.be/items/show/3588,2,Imported from 20230728_Omeka_Lovaniensia.csv
2437,https://lovaniensia.be/items/show/3585,2,Imported from 20230728_Omeka_Lovaniensia.csv
2438,https://lovaniensia.be/items/show/3582,2,Imported from 20230728_Omeka_Lovaniensia.csv
2439,https://lovaniensia.be/items/show/3579,2,Imported from 20230728_Omeka_Lovaniensia.csv
2440,https://lovaniensia.be/items/show/3576,2,Imported from 20230728_Omeka_Lovaniensia.csv
2441,https://lovaniensia.be/items/show/3573,2,Imported from 20230728_Omeka_Lovaniensia.csv
2442,https://lovaniensia.be/items/show/3570,2,Imported from 20230728_Omeka_Lovaniensia.csv
2443,https://lovaniensia.be/items/show/3567,2,Imported from 20230728_Omeka_Lovaniensia.csv
2444,https://lovaniensia.be/items/show/3564,2,Imported from 20230728_Omeka_Lovaniensia.csv
2445,https://lovaniensia.be/items/show/3561,2,Imported from 20230728_Omeka_Lovaniensia.csv
2446,https://lovaniensia.be/items/show/3558,2,Imported from 20230728_Omeka_Lovaniensia.csv
2447,https://lovaniensia.be/items/show/3552,2,Imported from 20230728_Omeka_Lovaniensia.csv
2448,https://lovaniensia.be/items/show/3549,2,Imported from 20230728_Omeka_Lovaniensia.csv
2449,https://lovaniensia.be/items/show/3546,2,Imported from 20230728_Omeka_Lovaniensia.csv
2450,https://lovaniensia.be/items/show/3543,2,Imported from 20230728_Omeka_Lovaniensia.csv
2451,https://lovaniensia.be/items/show/3540,2,Imported from 20230728_Omeka_Lovaniensia.csv
2452,https://lovaniensia.be/items/show/3537,2,Imported from 20230728_Omeka_Lovaniensia.csv
2453,https://lovaniensia.be/items/show/3534,2,Imported from 20230728_Omeka_Lovaniensia.csv
2454,https://lovaniensia.be/items/show/3531,2,Imported from 20230728_Omeka_Lovaniensia.csv
2455,https://lovaniensia.be/items/show/3528,2,Imported from 20230728_Omeka_Lovaniensia.csv
2456,https://lovaniensia.be/items/show/3525,2,Imported from 20230728_Omeka_Lovaniensia.csv
2457,https://lovaniensia.be/items/show/3522,2,Imported from 20230728_Omeka_Lovaniensia.csv
2458,https://lovaniensia.be/items/show/3519,2,Imported from 20230728_Omeka_Lovaniensia.csv
2459,https://lovaniensia.be/items/show/3516,2,Imported from 20230728_Omeka_Lovaniensia.csv
2460,https://lovaniensia.be/items/show/3513,2,Imported from 20230728_Omeka_Lovaniensia.csv
2461,https://lovaniensia.be/items/show/3510,2,Imported from 20230728_Omeka_Lovaniensia.csv
2462,https://lovaniensia.be/items/show/3507,2,Imported from 20230728_Omeka_Lovaniensia.csv
2463,https://lovaniensia.be/items/show/3504,2,Imported from 20230728_Omeka_Lovaniensia.csv
2464,https://lovaniensia.be/items/show/3501,2,Imported from 20230728_Omeka_Lovaniensia.csv
2465,https://lovaniensia.be/items/show/3498,2,Imported from 20230728_Omeka_Lovaniensia.csv
2466,https://lovaniensia.be/items/show/3495,2,Imported from 20230728_Omeka_Lovaniensia.csv
2467,https://lovaniensia.be/items/show/3492,2,Imported from 20230728_Omeka_Lovaniensia.csv
2468,https://lovaniensia.be/items/show/3489,2,Imported from 20230728_Omeka_Lovaniensia.csv
2469,https://lovaniensia.be/items/show/3486,2,Imported from 20230728_Omeka_Lovaniensia.csv
2470,https://lovaniensia.be/items/show/3483,2,Imported from 20230728_Omeka_Lovaniensia.csv
2471,https://lovaniensia.be/items/show/3477,2,Imported from 20230728_Omeka_Lovaniensia.csv
2472,https://lovaniensia.be/items/show/3474,2,Imported from 20230728_Omeka_Lovaniensia.csv
2473,https://lovaniensia.be/items/show/3471,2,Imported from 20230728_Omeka_Lovaniensia.csv
2474,https://lovaniensia.be/items/show/3468,2,Imported from 20230728_Omeka_Lovaniensia.csv
2475,https://lovaniensia.be/items/show/3465,2,Imported from 20230728_Omeka_Lovaniensia.csv
2476,https://lovaniensia.be/items/show/3462,2,Imported from 20230728_Omeka_Lovaniensia.csv
2477,https://lovaniensia.be/items/show/3459,2,Imported from 20230728_Omeka_Lovaniensia.csv
2478,https://lovaniensia.be/items/show/3456,2,Imported from 20230728_Omeka_Lovaniensia.csv
2479,https://lovaniensia.be/items/show/3453,2,Imported from 20230728_Omeka_Lovaniensia.csv
2480,https://lovaniensia.be/items/show/3450,2,Imported from 20230728_Omeka_Lovaniensia.csv
2481,https://lovaniensia.be/items/show/3447,2,Imported from 20230728_Omeka_Lovaniensia.csv
2482,https://lovaniensia.be/items/show/3444,2,Imported from 20230728_Omeka_Lovaniensia.csv
2483,https://lovaniensia.be/items/show/3441,2,Imported from 20230728_Omeka_Lovaniensia.csv
2484,https://lovaniensia.be/items/show/3438,2,Imported from 20230728_Omeka_Lovaniensia.csv
2485,https://lovaniensia.be/items/show/3435,2,Imported from 20230728_Omeka_Lovaniensia.csv
2486,https://lovaniensia.be/items/show/3432,2,Imported from 20230728_Omeka_Lovaniensia.csv
2487,https://lovaniensia.be/items/show/3429,2,Imported from 20230728_Omeka_Lovaniensia.csv
2488,https://lovaniensia.be/items/show/3426,2,Imported from 20230728_Omeka_Lovaniensia.csv
2489,https://lovaniensia.be/items/show/3423,2,Imported from 20230728_Omeka_Lovaniensia.csv
2490,https://lovaniensia.be/items/show/3420,2,Imported from 20230728_Omeka_Lovaniensia.csv
2491,https://lovaniensia.be/items/show/3417,2,Imported from 20230728_Omeka_Lovaniensia.csv
2492,https://lovaniensia.be/items/show/3414,2,Imported from 20230728_Omeka_Lovaniensia.csv
2493,https://lovaniensia.be/items/show/3411,2,Imported from 20230728_Omeka_Lovaniensia.csv
2494,https://lovaniensia.be/items/show/3408,2,Imported from 20230728_Omeka_Lovaniensia.csv
2495,https://lovaniensia.be/items/show/3405,2,Imported from 20230728_Omeka_Lovaniensia.csv
2496,https://lovaniensia.be/items/show/3402,2,Imported from 20230728_Omeka_Lovaniensia.csv
2497,https://lovaniensia.be/items/show/3396,2,Imported from 20230728_Omeka_Lovaniensia.csv
2498,https://lovaniensia.be/items/show/3393,2,Imported from 20230728_Omeka_Lovaniensia.csv
2499,https://lovaniensia.be/items/show/3390,2,Imported from 20230728_Omeka_Lovaniensia.csv
2500,https://lovaniensia.be/items/show/3387,2,Imported from 20230728_Omeka_Lovaniensia.csv
2501,https://lovaniensia.be/items/show/3384,2,Imported from 20230728_Omeka_Lovaniensia.csv
2502,https://lovaniensia.be/items/show/3381,2,Imported from 20230728_Omeka_Lovaniensia.csv
2503,https://lovaniensia.be/items/show/3378,2,Imported from 20230728_Omeka_Lovaniensia.csv
2504,https://lovaniensia.be/items/show/3375,2,Imported from 20230728_Omeka_Lovaniensia.csv
2505,https://lovaniensia.be/items/show/3372,2,Imported from 20230728_Omeka_Lovaniensia.csv
2506,https://lovaniensia.be/items/show/3369,2,Imported from 20230728_Omeka_Lovaniensia.csv
2507,https://lovaniensia.be/items/show/3366,2,Imported from 20230728_Omeka_Lovaniensia.csv
2508,https://lovaniensia.be/items/show/3363,2,Imported from 20230728_Omeka_Lovaniensia.csv
2509,https://lovaniensia.be/items/show/3360,2,Imported from 20230728_Omeka_Lovaniensia.csv
2510,https://lovaniensia.be/items/show/3357,2,Imported from 20230728_Omeka_Lovaniensia.csv
2511,https://lovaniensia.be/items/show/3354,2,Imported from 20230728_Omeka_Lovaniensia.csv
2512,https://lovaniensia.be/items/show/3351,2,Imported from 20230728_Omeka_Lovaniensia.csv
2513,https://lovaniensia.be/items/show/3348,2,Imported from 20230728_Omeka_Lovaniensia.csv
2514,https://lovaniensia.be/items/show/3345,2,Imported from 20230728_Omeka_Lovaniensia.csv
2515,https://lovaniensia.be/items/show/3339,2,Imported from 20230728_Omeka_Lovaniensia.csv
2516,https://lovaniensia.be/items/show/3336,2,Imported from 20230728_Omeka_Lovaniensia.csv
2517,https://lovaniensia.be/items/show/3333,2,Imported from 20230728_Omeka_Lovaniensia.csv
2518,https://lovaniensia.be/items/show/3330,2,Imported from 20230728_Omeka_Lovaniensia.csv
2519,https://lovaniensia.be/items/show/3327,2,Imported from 20230728_Omeka_Lovaniensia.csv
2520,https://lovaniensia.be/items/show/3324,2,Imported from 20230728_Omeka_Lovaniensia.csv
2521,https://lovaniensia.be/items/show/3321,2,Imported from 20230728_Omeka_Lovaniensia.csv
2522,https://lovaniensia.be/items/show/3318,2,Imported from 20230728_Omeka_Lovaniensia.csv
2523,https://lovaniensia.be/items/show/3315,2,Imported from 20230728_Omeka_Lovaniensia.csv
2524,https://lovaniensia.be/items/show/3312,2,Imported from 20230728_Omeka_Lovaniensia.csv
2525,https://lovaniensia.be/items/show/3309,2,Imported from 20230728_Omeka_Lovaniensia.csv
2526,https://lovaniensia.be/items/show/3306,2,Imported from 20230728_Omeka_Lovaniensia.csv
2527,https://lovaniensia.be/items/show/3303,2,Imported from 20230728_Omeka_Lovaniensia.csv
2528,https://lovaniensia.be/items/show/3300,2,Imported from 20230728_Omeka_Lovaniensia.csv
2529,https://lovaniensia.be/items/show/3297,2,Imported from 20230728_Omeka_Lovaniensia.csv
2530,https://lovaniensia.be/items/show/3294,2,Imported from 20230728_Omeka_Lovaniensia.csv
2531,https://lovaniensia.be/items/show/3291,2,Imported from 20230728_Omeka_Lovaniensia.csv
2532,https://lovaniensia.be/items/show/3288,2,Imported from 20230728_Omeka_Lovaniensia.csv
2533,https://lovaniensia.be/items/show/3285,2,Imported from 20230728_Omeka_Lovaniensia.csv
2534,https://lovaniensia.be/items/show/3282,2,Imported from 20230728_Omeka_Lovaniensia.csv
2535,https://lovaniensia.be/items/show/3279,2,Imported from 20230728_Omeka_Lovaniensia.csv
2536,https://lovaniensia.be/items/show/3276,2,Imported from 20230728_Omeka_Lovaniensia.csv
2537,https://lovaniensia.be/items/show/3273,2,Imported from 20230728_Omeka_Lovaniensia.csv
2538,https://lovaniensia.be/items/show/3270,2,Imported from 20230728_Omeka_Lovaniensia.csv
2539,https://lovaniensia.be/items/show/3267,2,Imported from 20230728_Omeka_Lovaniensia.csv
2540,https://lovaniensia.be/items/show/3264,2,Imported from 20230728_Omeka_Lovaniensia.csv
2541,https://lovaniensia.be/items/show/3261,2,Imported from 20230728_Omeka_Lovaniensia.csv
2542,https://lovaniensia.be/items/show/3258,2,Imported from 20230728_Omeka_Lovaniensia.csv
2543,https://lovaniensia.be/items/show/3255,2,Imported from 20230728_Omeka_Lovaniensia.csv
2544,https://lovaniensia.be/items/show/3252,2,Imported from 20230728_Omeka_Lovaniensia.csv
2545,https://lovaniensia.be/items/show/3249,2,Imported from 20230728_Omeka_Lovaniensia.csv
2546,https://lovaniensia.be/items/show/3246,2,Imported from 20230728_Omeka_Lovaniensia.csv
2547,https://lovaniensia.be/items/show/3243,2,Imported from 20230728_Omeka_Lovaniensia.csv
2548,https://lovaniensia.be/items/show/3240,2,Imported from 20230728_Omeka_Lovaniensia.csv
2549,https://lovaniensia.be/items/show/3237,2,Imported from 20230728_Omeka_Lovaniensia.csv
2550,https://lovaniensia.be/items/show/3234,2,Imported from 20230728_Omeka_Lovaniensia.csv
2551,https://lovaniensia.be/items/show/3231,2,Imported from 20230728_Omeka_Lovaniensia.csv
2552,https://lovaniensia.be/items/show/3228,2,Imported from 20230728_Omeka_Lovaniensia.csv
2553,https://lovaniensia.be/items/show/3225,2,Imported from 20230728_Omeka_Lovaniensia.csv
2554,https://lovaniensia.be/items/show/3222,2,Imported from 20230728_Omeka_Lovaniensia.csv
2555,https://lovaniensia.be/items/show/3219,2,Imported from 20230728_Omeka_Lovaniensia.csv
2556,https://lovaniensia.be/items/show/3216,2,Imported from 20230728_Omeka_Lovaniensia.csv
2557,https://lovaniensia.be/items/show/3213,2,Imported from 20230728_Omeka_Lovaniensia.csv
2558,https://lovaniensia.be/items/show/3210,2,Imported from 20230728_Omeka_Lovaniensia.csv
2559,https://lovaniensia.be/items/show/3207,2,Imported from 20230728_Omeka_Lovaniensia.csv
2560,https://lovaniensia.be/items/show/3204,2,Imported from 20230728_Omeka_Lovaniensia.csv
2561,https://lovaniensia.be/items/show/3201,2,Imported from 20230728_Omeka_Lovaniensia.csv
2562,https://lovaniensia.be/items/show/3198,2,Imported from 20230728_Omeka_Lovaniensia.csv
2563,https://lovaniensia.be/items/show/3195,2,Imported from 20230728_Omeka_Lovaniensia.csv
2564,https://lovaniensia.be/items/show/3192,2,Imported from 20230728_Omeka_Lovaniensia.csv
2565,https://lovaniensia.be/items/show/3186,2,Imported from 20230728_Omeka_Lovaniensia.csv
