"1790","1794","1","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bochunensis","83","","0","","",""
"1426","1794","36","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.15959","0","0","0","0","4.49195","","05/02/2024 11:47:15","Yanne","Boechout","84","","0","","",""
"1776","1794","2","","1","","725","Republic of France","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.8","725","0","0","0","2.7","","05/02/2024 11:47:15","Yanne","Boeschepe","85","","0","","",""
"1485","1794","3","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.89672","0","0","0","0","2.85421","","05/02/2024 11:47:15","Yanne","Boezinge","86","","0","","",""
"1485","1794","6","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.73986","0","0","0","0","4.13594","","05/02/2024 11:47:15","Yanne","Bogaarden","87","","0","","",""
"1776","1794","3","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.5018","0","0","0","0","4.21555","","05/02/2024 11:47:15","Yanne","Bois d'Haine","88","","0","","",""
"1683","1794","6","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.73015","0","0","0","0","5.74533","","05/02/2024 11:47:15","Yanne","Bolbeek","89","","0","","",""
"1529","1794","11","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.62513","0","0","0","0","4.95612","","05/02/2024 11:47:15","Yanne","Boneffe","90","","0","","",""
"1651","1794","5","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.70211","0","0","0","0","4.68859","","05/02/2024 11:47:15","Yanne","Bonlez","91","","0","","",""
"1734","1794","2","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bonnerue","92","","0","","",""
"1734","1794","6","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.05219","0","0","0","0","4.7751","","05/02/2024 11:47:15","Yanne","Booischot","93","","0","","",""
"1485","1794","26","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.09242","0","0","0","0","4.3717","","05/02/2024 11:47:15","Yanne","Boom","94","","0","","",""
"1426","1794","38","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","50.6976","0","0","0","0","5.25524","","05/02/2024 11:47:15","Yanne","Borgworm","95","","0","","",""
"1485","1794","41","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","51.09716","0","0","0","0","4.24364","","05/02/2024 11:47:15","Yanne","Bornem","96","","0","","",""
"1485","1794","16","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bossuit","97","","0","","",""
"1485","1794","10","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","","0","0","0","0","","","05/02/2024 11:47:15","Yanne","Bost","98","","0","","",""
"1790","1794","1","","1","","0","","","","Admin","07/03/2023 15:48:26","","import from Matrikels2-0_PublicationVersion_20230816","","0","0","0","48.94497","0","0","0","0","5.841","","05/02/2024 11:47:15","Yanne","Bouillonville","99","Metz","0","","",""
