"RecordID";"name";"role"
"9940072820101488";"Barbireau, Jacobus";"addressee"
"9940072820101488";"Wagner, Matthias";"dedicatee"
"9940072820101488";"Plinius Secundus, Caius";"other"
"9940074870101488";"Van Etten, Christoph";"dedicatee"
"9940074870101488";"Saccus, Joannes Baptista";"other"
"9940080230101488";"de Montmorency, Nicolas";"dedicatee"
"9940080230101488";"Rader, Matthäus";"contributor"
"9940080230101488";"Sadeler, Raphael";"engraver"
"9970061710101488";"De Astudillo, Diego";"translator"
"9970061710101488";"De Astudillo, Alonso";"dedicatee"
"9970061710101488";"Plutarchus";"other"
"9970091610101488";"Heeswyck, Mathias";"dedicatee"
"9970091610101488";"Verburch, Cornelius";"editor"
"9970157430101488";"Huygens, Gommarus";"praeses"
"9970157430101488";"Verschuren, Georgius.";"dissertant"
"9970177290101488";"Froidmont, Gregorius";"dissertant"
"9970177290101488";"Pasmans, Bartholomaeus";"praeses"
"9970177290101488";"Estrix, Aegidius";"contributor"
"9970179270101488";"Beauver, Philippus Henricus";"dissertant"
"9970179270101488";"Van Espen, Zeger Bernard";"praeses"
"9974560320101488";"Barlandus, Adrianus";"editor"
"9974560320101488";"Furnius, Johannes";"dedicatee"
"9974615010101488";"Cockius, Theodorus";"eulogist"
"9974615010101488";"Leoninus, Quirinus";"dedicatee"
"9974615010101488";"Zosius, Elbertus";"other"
"9974819420101488";"Barberini, Francesco";"dedicatee"
"9974819420101488";"Puteanus, Justus Caecilius";"editor"
"9974819530101488";"Pellisson, Jean";"editor"
"9974839580101488";"Paz, Franciscus";"dedicatee"
"9974880530101488";"Devenish, John James";"dedicatee"
"9974931930101488";"a Lapide, Cornelius Cornelii";"author original work"
"9974931930101488";"Estius, Wilhelm";"author original work"
"9974931930101488";"Paquot, Jean-Noël";"contributor"
"9974931930101488";"van Gorcum, Jan";"editor"
"9975200940101488";"Philip";"dedicatee"
"9975417810101488";"Lipsius, Justus";"dedicatee"
"9975417810101488";"Oudaert, Nicolaus";"eulogist"
"9975417810101488";"Paludanus, Joannes";"eulogist"
"9975417810101488";"Buitewegius, G.";"eulogist"
"9975417810101488";"Pontanus, Carolus";"eulogist"
"9975417810101488";"van Ryswick, Rene";"eulogist"
"9975535690101488";"Albrecht";"dedicatee"
"9975535690101488";"Johann Friedrich";"dedicatee"
"9975535690101488";"Maximilian";"dedicatee"
"9975535690101488";"Cherler, Valentin";"eulogist"
"9975535690101488";"Holzach, Samuel";"eulogist"
"9975535690101488";"Yppenberger, Elias";"eulogist"
"9975535690101488";"von Kuen-Belasy, Johann Jakob";"dedicatee"
"9975535690101488";"Brendel von Homburg, Daniel";"dedicatee"
"9975903040101488";"Cloetenius, Gerbrandus";"contributor"
"9975903040101488";"Iemannus, Antonius";"dedicatee"
"9975918920101488";"Ferdinand";"dedicatee"
"9975921590101488";"Korycinski, Mikolaj";"dedicatee"
"9976049270101488";"Molanus, Joannes";"other"
"9977278800101488";"Ponce de Santa Cruz, Antonio";"dedicatee"
"9977278800101488";"Fienus, Thomas";"other"
"9977278800101488";"de Vileers, Gerardus";"other"
"9977278800101488";"Castellanus, Petrus";"other"
"9977278800101488";"Fromondus, Libertus";"other"
"9977278800101488";"van Hoye, André";"other"
"9977439270101488";"Contarenus, Angelus";"dedicatee"
"9977439270101488";"Renier, Paolo";"dedicatee"
"9977439270101488";"Morosini, Lorenzo Francesco";"dedicatee"
"9977439270101488";"Bromfield, William";"dedicatee"
"9977439270101488";"Senac, Jean-Baptiste";"dedicatee"
"9977439270101488";"Schreiber, Johann Friedrich";"dedicatee"
"9977439270101488";"Mechel, Joannes Fredericus";"dedicatee"
"9977439270101488";"Jacobi, Franc.";"approbation"
"9977442470101488";"Ferdinand";"approbation"
"9977442470101488";"Lancelot";"dedicatee"
"9977442470101488";"Seldus, Christophorus";"approbation"
"9977442470101488";"Singkhmeser, M.";"approbation"
"9977442470101488";"de la Torre, I.";"approbation"
"9977442470101488";"Boote";"approbation"
"9977442470101488";"Rockox, Adriaan";"dedicatee"
"9977442470101488";"Roelants, Jacques";"contributor"
"9977580670101488";"Verhaegen, Petrus Theodorus";"honoree"
"9977580900101488";"Criep, Willem";"dedicatee"
"9977580900101488";"Tacitus, Publius Cornelius";"other"
"9977625150101488";"Aristoteles";"author original work"
"9977625150101488";"von Rappoltstein, Eberhard Georg Friedrich";"dedicatee"
"9977625150101488";"von Rappoltstein, Johann Jacob";"dedicatee"
"9977625150101488";"von Rappoltstein, Philipp Ludwig";"dedicatee"
"9977816580101488";"Boerhaave, Herman";"other"
"9977816580101488";"Crantz, Heinrich Johann Nepomuk";"writer of preface"
"9977817110101488";"Andreas, Valerius";"eulogist"
"9977817110101488";"Gurnez, Joannes Antonius";"eulogist"
"9911787600101488";"Adrianus";"other"
"9911790860101488";"Ramus, Johann";"contributor"
"9911791610101488";"Paulus";"dedicatee"
"9911791610101488";"Cranevelt, Franciscus";"editor"
"9911792900101488";"Fabricius, Georgius";"author"
"9911792900101488";"Lipsius, Justus";"author"
"9911792900101488";"Thysius, Antonius";"contributor"
"9911793110101488";"Petrus Valens Groninganus";"eulogist"
"9911793110101488";"Lernutius, Janus";"other"
"9911793110101488";"Barclaius, Guillielmus";"contributor"
"9911793110101488";"de Thou, Jacques Auguste";"other"
"9911793110101488";"Critton, George";"eulogist"
"9911793110101488";"Marcile, Théodore";"eulogist"
"9911793110101488";"Dousa, Franciscus";"eulogist"
"9911793110101488";"Cospéan, Philippe";"eulogist"
"9911793110101488";"Boucault, Claudius";"eulogist"
"9911793110101488";"Vacquerius, Antonius";"eulogist"
"9911793110101488";"du Mortier, Rumoldus";"eulogist"
"9911794300101488";"Puteanus, Erycius";"other"
"9911795310101488";"Albrecht";"dedicatee"
"9911795310101488";"Isabella Clara Eugenia";"dedicatee"
"9911795930101488";"Angelio, Pietro";"author"
"9911795930101488";"Bose, Johann Andreas";"author"
"9911795930101488";"Budé, Guillaume";"author"
"9911795930101488";"Campanella, Tommaso";"author"
"9911795930101488";"Crusius, Thomas Theodor";"editor"
"9911795930101488";"Lipsius, Justus";"other"
"9911795930101488";"Pastorius von Hirtenberg, Joachim";"author"
"9911795930101488";"Scheffer, Johann Gerhard";"author"
"9911796720101488";"de Mello, Francisco Manoel";"dedicatee"
"9911796720101488";"van der Bandt, Leander";"translator"
"9911796720101488";"de Jode, Pieter";"engraver"
"9911797040101488";"Libellus, Hyacinthus";"other"
"9911797610101488";"Luther, Martin";"other"
"9911797690101488";"Lipsius, Justus";"other"
"9911798290101488";"Barlandus, Adrianus";"author"
"9911798290101488";"Schottenius, Herman";"author"
"9911798500101488";"Martinus Bracarensis";"author"
"9911798500101488";"Barlandus, Adrianus";"author"
"9911798500101488";"Schottenius, Herman";"author"
"9911800260101488";"Barlandus, Adrianus";"contributor"
"9911800260101488";"De Gouveia, António";"contributor"
"9911800260101488";"de Muret, Marc-Antoine";"editor"
"9911802050101488";"Puteanus, Erycius";"other"
"9911804010101488";"Charles";"author"
"9911804010101488";"Ferdinand";"author"
"9911804250101488";"Babrius";"author"
"9911804250101488";"Aesopus";"author"
"9911804250101488";"Barlandus, Adrianus";"contributor"
"9911804250101488";"Maximus Planudes";"author"
"9911810170101488";"de Lambrechts, Charles Joseph Mathieu";"author"
"9911810170101488";"de Maurissens, Charles Lambert";"author"
"9911810170101488";"Heineccius, Johann Gottlieb";"author"
"9911810530101488";"Vernulaeus, Nicolaus";"editor"
"9911810700101488";"Vander Burch, Henricus Franciscus";"dedicatee"
"9911823100101488";"Hauchin, Joannes";"patron"
"9911823100101488";"Hovius, Matthias";"patron"
"9911828110101488";"Schurzfleisch, Conrad Samuel";"writer of preface"
"9911832000101488";"Lombaerts";"approbation"
"9911832000101488";"Vinck, Petrus";"approbation"
"9911842490101488";"Sassenus, Andreas Dominicus";"translator"
"9911842490101488";"Berterham, Jan Baptist";"engraver"
"9911842490101488";"Calaber, Philippe";"engraver"
"9911845530101488";"Parmentier, Antoine Augustin";"other"
"9911848370101488";"Adrianus";"other"
"9911850450101488";"von Fürstenberg, Ferdinand";"dedicatee"
"9911850450101488";"von Fürstenberg, Caspar Dietrich";"dedicatee"
"9911850450101488";"von Fürstenberg, Wilhelm";"dedicatee"
"9911850450101488";"von Fürstenberg, Franz Wilhelm";"dedicatee"
"9911850450101488";"von Fürstenberg, Johann Adolf";"dedicatee"
"9911850450101488";"von Fürstenberg, Friedrich";"dedicatee"
"9911855780101488";"Jansenius, Cornelius";"other"
"9911855780101488";"Rivetus, Andreas.";"other"
"9911855780101488";"Voet, Gijsbert";"other"
"9911855810101488";"Schnobel, Joachim";"editor"
"9911859280101488";"Nannius, Petrus";"translator"
"9911859930101488";"Manuelli, Paolo Tomaso";"approbation"
"9911859930101488";"Morosini, Giovanni Francesco";"approbation"
"9911859930101488";"Grimani, Pietro";"approbation"
"9911859930101488";"Gradenigo, Vettor";"approbation"
"9911860500101488";"Justinianus";"other"
"9911860710101488";"Justinianus";"other"
"9911860890101488";"Justinianus";"other"
"9911862370101488";"d'Elbecque, Norbert";"editor"
"9911862370101488";"Tourneur, André";"dedicatee"
"9911862370101488";"van Heylen, Gonzales Frans";"engraver"
"9911864070101488";"Petrus, Bartholomaeus";"contributor"
"9911864490101488";"Carlos";"approbation"
"9911864490101488";"Christyn, Johannes Baptista I";"dedicatee"
"9911864490101488";"Puteanus, Erycius";"contributor"
"9911864490101488";"Loyens, Hubert";"approbation"
"9911865110101488";"Hovius, Matthias";"dedicatee"
"9911865110101488";"Fabricius, Gulielmus";"approbation"
"9911865110101488";"de Berti, T.";"approbation"
"9911865110101488";"d'Enghien";"approbation"
"9911865270101488";"Amerotius, Adrianus";"contributor"
"9911865270101488";"Le Picard";"approbation"
"9911865270101488";"Frellon, Jean";"writer of preface"
"9911867030101488";"Felipe";"approbation"
"9911867030101488";"Noulantius, Henricus";"eulogist"
"9911867030101488";"Loyens, Hubert";"approbation"
"9911867110101488";"Dupont, Jacques";"approbation"
"9911868100101488";"Maximilian";"dedicatee"
"9911868100101488";"Lipsius, Justus";"annotator"
"9911868100101488";"Quintilianus, Marcus Fabius";"contributor"
"9911868100101488";"Nansius, Franciscus";"eulogist"
"9911868100101488";"Posth, Johannes";"eulogist"
"9911868100101488";"Lernutius, Janus";"eulogist"
"9911868100101488";"van Dale, Nicolaus";"eulogist"
"9911868100101488";"de Groot, Jan";"eulogist"
"9911868100101488";"Modius, Franciscus";"eulogist"
"9911868100101488";"Wilhelm, Johann";"eulogist"
"9911869320101488";"Beyerlinck, Laurentius";"author"
"9911869320101488";"Van Opmeer, Pieter";"author"
"9911869940101488";"Philip";"dedicatee"
"9911869940101488";"Arias Montanus, Benedictus";"dedicatee"
"9911869940101488";"d'Assonleville, Christophe";"dedicatee"
"9911869940101488";"Dávila y Toledo, Gómez";"dedicatee"
"9911869940101488";"Lipsius, Justus";"dedicatee"
"9911869940101488";"Pighius, Stephanus";"editor"
"9911869940101488";"Richardot, Jean";"dedicatee"
"9911870850101488";"Angelus de Ubaldis";"author"
"9911870850101488";"Negusanti, Antonio";"author"
"9911870850101488";"Baldus de Ubaldis";"author"
"9911870850101488";"Barzi, Benedetto";"author"
"9911870850101488";"Balduinus, Franciscus";"author"
"9911870850101488";"Mudaeus, Gabriel";"author"
"9911870850101488";"Guilelmus de Cuneo";"author"
"9911870850101488";"Doneau, Hugues";"author"
"9911870850101488";"Jacobus de Arena";"author"
"9911870850101488";"Butrigarius, Jacobus";"author"
"9911870850101488";"Caccialupi, Giambattista";"author"
"9911870850101488";"Canis, Johannes Jacobus";"author"
"9911870850101488";"de Grassis, Joannes";"author"
"9911870850101488";"Garrati, Martino";"author"
"9911870850101488";"Bruni, Matteo";"author"
"9911870850101488";"Peckius, Petrus";"author"
"9911870850101488";"de Damhoudere, Joost";"author"
"9911870850101488";"Peckius, Petrus";"author"
"9911870850101488";"von Würzburg, Wolfgang Albrecht";"dedicatee"
"9911872440101488";"de la Torre, I.";"approbation"
"9911872580101488";"Viglius Zuichemus ab Aytta";"dedicatee"
"9911872580101488";"de la Torre, I.";"approbation"
"9911872760101488";"Felipe";"approbation"
"9911872760101488";"Andreas, Valerius";"editor"
"9911872760101488";"Noulantius, Henricus";"eulogist"
"9911872760101488";"Steenhuysen";"approbation"
"9911872760101488";"Dupont, Jacques";"approbation"
"9911872760101488";"Malinaeus, Aurelius Augustinus";"dedicatee"
"9911873530101488";"de Guernoval, Albertus Hubertus.";"dedicatee"
"9911873530101488";"van Kinschot, Franciscus";"dedicatee"
"9912900220101488";"de la Rue, Cornelius Ludovicus";"dissertant"
"9912900220101488";"Pasmans, Bartholomaeus";"praeses"
"9912900330101488";"Pasmans, Bartholomaeus";"praeses"
"9912900330101488";"Schelkens, Petrus Franciscus";"dissertant"
"9912900550101488";"Huygens, Gommarus";"praeses"
"9912900550101488";"Robert, Carolus";"dissertant"
"9912900640101488";"Huygens, Gommarus";"praeses"
"9912900640101488";"Krys, Cornelius Franciscus.";"dissertant"
"9912904790101488";"De Swaen, Martinus Henricus";"praeses"
"9912904790101488";"Peumans, Renerus Franciscus.";"dissertant"
"9912904890101488";"De Swaen, Martinus Henricus";"praeses"
"9912904890101488";"Peumans, Renerus Franciscus.";"dissertant"
"9912904960101488";"Alexander a Sancta Theresia";"other"
"9912973350101488";"Haeck, Laurent";"other"
"9912973740101488";"Theophilus Antecessor";"author original work"
"9912973740101488";"Justinianus";"author original work"
"9912973740101488";"de Corte, Jacques";"annotator"
"9912973740101488";"Ernst, Heinrich";"annotator"
"9912973740101488";"Fabrot, Charles Annibal";"annotator"
"9912973740101488";"Godefroy, Denis";"annotator"
"9912973740101488";"Nannius, Petrus";"annotator"
"9912973740101488";"Reitz, Wilhelm Otto";"editor"
"9912973740101488";"van Besoet, Jan";"engraver"
"9912973740101488";"Willem";"dedicatee"
"9912993720101488";"Dingens, Franciscus";"dedicatee"
"9913001010101488";"Luther, Martin";"other"
"9913001010101488";"de Monckedamis, Rodolphus";"dedicatee"
"9913001090101488";"Adrianus";"other"
"9913014030101488";"van Winghe, Nicolaus";"translator"
"9913014030101488";"Charles";"approbation"
"9913014030101488";"de Zoete, L.";"approbation"
"9913082520101488";"de Longin, Joannes Franciscus";"dissertant"
"9913082520101488";"Farvacques, Franciscus";"praeses"
"9913082870101488";"Bourgoigne, Balthazar";"dissertant"
"9913082870101488";"Ledrou, Petrus Lambertus";"praeses"
"9913082870101488";"van Foreeste, Joannes Baptista";"dissertant"
"9913083180101488";"Van Buscom, Petrus";"dissertant"
"9913083180101488";"Van Wavre, Philippus";"praeses"
"9913083610101488";"Ledrou, Petrus Lambertus";"praeses"
"9913083610101488";"Van Sonhoven, Fulgentius";"dissertant"
"9913083610101488";"Van Surpel, Paulus Gisbertus";"dissertant"
"9913083750101488";"Bellemans, Henricus";"praeses"
"9913083750101488";"Hoydonck, Petrus";"dissertant"
"9913083920101488";"Bellemans, Henricus";"praeses"
"9913083920101488";"Cordys, Henricus";"dissertant"
"9913083920101488";"van Roy, Leonardus";"dissertant"
"9913085940101488";"Le Plat, Josse";"editor"
"9913085940101488";"de Crumpipen, Joseph";"dedicatee"
"9913118720101488";"Châteillon, Sébastien";"translator"
"9913118720101488";"Vives, Juan Luis";"other"
"9913118880101488";"Fromondus, Libertus";"editor"
"9913118880101488";"Gronovius, Johannes Fredericus";"editor"
"9913118880101488";"Lipsius, Justus";"editor"
"9913118880101488";"Schott, André";"editor"
"9913118880101488";"Schultingh, Johannes";"editor"
"9913118880101488";"Seneca, Lucius Annaeus";"author"
"9913118880101488";"Seneca, Lucius Annaeus";"author"
"9913119290101488";"Sylvius, Franciscus";"contributor"
"9913119290101488";"Janssens Elinga, Franciscus";"editor"
"9913119290101488";"Capello, Ambrosius";"dedicatee"
"9913122600101488";"Briardus, Joannes";"contributor"
"9913122600101488";"Emmericus Merensis, Cornelius";"dedicatee"
"9913122600101488";"Vorselmanus, Gerardus";"other"
"9913136890101488";"Clenardus, Nicolaus";"editor"
"9913170140101488";"Erasmus Roterodamus, Desiderius";"other"
"9913170140101488";"Oporinus, Joannes";"other"
"9913182870101488";"Wellens, Jacobus Theodorus";"dedicatee"
"9913182870101488";"Fighé, Joannes Baptista";"approbation"
"9913182870101488";"de Vries, Antonius";"approbation"
"9913182870101488";"de Limpens, G.J.";"approbation"
"9913182870101488";"Spanoghe, Cornelius Martinus";"contributor"
"9913196240101488";"Masius, Johannes";"dedicatee"
"9913198590101488";"Lipsius, Justus";"editor"
"9913200490101488";"Eynthouts, Arnoldus";"dedicatee"
"9913200880101488";"Buisseret, François";"dedicatee"
"9913200880101488";"Sombeco, Lodewyk";"dedicatee"
"9913200880101488";"Henryonius, Robertus";"dedicatee"
"9913200880101488";"Hermannus, Heriod.";"dedicatee"
"9913240050101488";"Nannius, Petrus";"editor"
"9913240050101488";"Rescius, Rutgerus";"editor"
"9913240050101488";"Theophilus";"translator"
"9913240050101488";"Viglius Zuichemus ab Aytta";"editor"
"9913341750101488";"Bouttats, Gaspar I";"engraver"
"9913367520101488";"Broeckx, Corneille";"editor"
"9913394240101488";"de Felleries, Augustin";"dedicatee"
"9913394240101488";"de la Margelle, Winand";"dedicatee"
"9913394240101488";"Wichmans, Augustinus";"dedicatee"
"9913438210101488";"Charles";"dedicatee"
"9913438210101488";"Goinus, Antonius";"editor"
"9913449300101488";"Duvivier, Joseph Hippolyte";"compiler"
"9913449580101488";"von Franckenberg, Johann Heinrich Ferdinand";"addressee"
"9913494790101488";"Molanus, Joannes";"editor"
"9913516560101488";"Lommelin, Adriaen";"engraver"
"9913561200101488";"Pellisson, Jean";"editor"
"9913590740101488";"Reusens, Edmond-Henri-Joseph";"editor"
"9913611440101488";"Ferdinandus I";"dedicatee"
"9913751230101488";"De Man, Franciscus Josephus";"compiler"
"9913751230101488";"Vicentinus, Cajetanus Bonhomus";"other"
"9913783550101488";"Harduyn, Denis";"contributor"
"9913783550101488";"Heinsius, Daniel";"contributor"
"9913783550101488";"Lipsius, Justus";"contributor"
"9913783550101488";"Rycquius, Justus";"contributor"
"9913783550101488";"Sweerts, Pierre François";"contributor"
"9913797290101488";"Germberg, Hermann";"translator"
"9913797290101488";"Meusevoet, Vincentius Reineri";"translator"
"9913798310101488";"Puteanus, Erycius";"translator"
"9992664500601488";"Borromeo, Federico";"dedicatee"
"9992665305801488";"Isabella Clara Eugenia";"dedicatee"
"9992665406701488";"Albrecht";"dedicatee"
"9992665407801488";"Isabella Clara Eugenia";"dedicatee"
"9992667710301488";"Borromeo, Federico";"dedicatee"
"9992668899801488";"Baulduin, Aegidius";"praeses"
"9992668899901488";"Rolliers, Antonius";"praeses"
"9992670409201488";"Erasmus Roterodamus, Desiderius";"annotator"
"9992670409201488";"Graf, Urs";"woodcutter"
"9992671607701488";"Domech, Miguel Antonio";"editor"
"9992671607701488";"de Miranda y Argaiz, Gaspar";"dedicatee"
"9992671607901488";"Lipsius, Justus";"contributor"
"9992671607901488";"Orsini, Fulvio";"annotator"
"9992671608101488";"Titelmannus, Franciscus";"author"
"9992671608101488";"Aristoteles";"author original work"
"9992672609701488";"Mumius, Stephanus";"contributor"
"9992675106901488";"Van Biervliet, Antoine Louis";"other"
"9992675106901488";"De Ram, Petrus Franciscus Xaverius";"praeses"
"9992675108901488";"Roger, Constant";"author"
"9992675108901488";"Vinnius, Arnoldus";"author"
"9992679607901488";"Philippinus, Thomas Antonius";"editor"
"9992679607901488";"Manelli, Sanctes";"engraver"
"9992679607901488";"Benedictus";"dedicatee"
"9992679607901488";"Premoli, Paulus Philippus";"approbation"
"9992679607901488";"Hilarius, Hieronymus";"approbation"
"9992679607901488";"de Angelis, Thomas Maria";"approbation"
"9992681003301488";"Garcea, Giacinto";"translator"
"9992683610201488";"de la Motte, Pierre";"translator"
"9992683610201488";"Housteville, Gilles";"annotator"
"9992683610301488";"Moretus, Jan";"translator"
"9992688000601488";"Xylander, Wilhelm";"translator"
"9992688000601488";"Munckerus, Thomas";"editor"
"9992688000601488";"Decker, Coenraet";"engraver"
"9992692504901488";"Grandin, Martin";"approbation"
"9992692504901488";"Mallet, Charles";"approbation"
"9992692505101488";"Rabus, Pieter";"translator"
"9992692505101488";"Mulder, Joseph";"engraver"
"9992692505101488";"de Bèze, Théodore";"eulogist"
"9992692505101488";"Heinsius, Nicolaas";"eulogist"
"9992692505101488";"Oudaen, Joachim";"eulogist"
"9992692505801488";"de Witte, I.";"approbation"
"9992693204901488";"Sarazin, Jean";"dedicatee"
"9992696598301488";"Schrevelius, Cornelius";"editor"
"9992696598301488";"Froben, Johann Erasmius";"contributor"
"9992699110301488";"Corradi, Sebastiano";"contributor"
"9992699110301488";"Vives, Juan Luis";"contributor"
"9992699110301488";"Erasmus Roterodamus, Desiderius";"contributor"
"9992699110301488";"Celtis, Conradus";"contributor"
"9992699110301488";"Hegendorff, Christoph";"contributor"
"9992699110301488";"Macropedius, Georgius";"contributor"
"9992700508501488";"Willem van Croÿ";"other"
"9992703209601488";"le Vaillant de la Bassardrie, Joseph-Alexandre";"author"
"9992703209601488";"Colbert, Ed.";"author"
"9992707509001488";"Rouillius, Gulielmus";"contributor"
"9992709110001488";"Albrecht";"addressee"
"9992718109101488";"du Peyrat, Guillaume";"contributor"
"9992719010101488";"Wetzelius, Joannes Wolffgangus";"dedicatee"
"9992719010101488";"Dumbach, Joannes";"dedicatee"
"9992719010101488";"Foltzius, Christianus";"dedicatee"
"9992719010101488";"à Vhorburg, Wolffgangus Sigism.";"dedicatee"
"9992719010101488";"à Bettendorff, Philippus Ludovicus";"dedicatee"
"9992719010101488";"Schott, Joannes";"dedicatee"
"9992726303401488";"Erasmus Roterodamus, Desiderius";"dubious author"
"9992726303401488";"von Hutten, Ulrich";"dubious author"
"9992726303401488";"Andrelini, Publio Fausto";"dubious author"
"9992726303401488";"Gilbert, Thomas";"editor"
"9992726303601488";"De Hase, Guillielmus Dominicus Franciscus";"other"
"9992729702601488";"Sleidanus, Joannes";"contributor"
"9992729702601488";"Scaligero, Giulio Cesare";"contributor"
"9992729702601488";"Secundus, Janus";"contributor"
"9992729702601488";"Cousin, Gilbert";"contributor"
"9992730308901488";"Niphus, Augustinus";"addressee"
"9992738805601488";"Désirant, Bernardus Bartholomeus";"other"
"9992738806001488";"Santvoort, Jacques";"other"
"9992758307601488";"Gueudeville, Nicolas";"translator"
"9992758307601488";"Listrius, Gerardus";"annotator"
"9992758307601488";"Holbein, Hans";"woodcutter"
"9992758308201488";"Lodewijk van Vlaanderen";"dedicatee"
"9993146707101488";"d'Ysembart, Jean";"dedicatee"
"9993146809801488";"Charles";"approbation"
"9993147708101488";"Rollos, Peter";"engraver"
"9993147708101488";"Baudius, Dominicus";"eulogist"
"9993147708101488";"Taubmann, Friedrich";"contributor"
"9993147708101488";"Pontanus, Joannes Isacius";"contributor"
"9993147708201488";"Pontanus, Jakob";"approbation"
"9993148701401488";"Du Bois, Nicolas";"approbation"
"9993356407001488";"Listrius, Gerardus";"contributor"
"9993356407001488";"Paludanus, Joannes";"dedicatee"
"9993356407001488";"Dorpius, Martinus";"other"
"9993356407001488";"More, Thomas";"other"
"9993430898101488";"Turner, Robert";"author"
"9993430898101488";"Pogianus, Julius";"author"
"9993430898101488";"Lipsius, Justus";"contributor"
"9993480609601488";"de Jode, Pieter";"engraver"
"9993480609601488";"Janssens, Abraham";"illustrator"
"9910363450101488";"Isabella Clara Eugenia";"dedicatee"
"9910363450101488";"Albrecht";"dedicatee"
"9910363450101488";"Vrients, Joannes Baptista";"illustrator"
"9910363450101488";"Pardo, Sylvester";"approbation"
"9910413320101488";"Canterus, Guilielmus";"contributor"
"9910413320101488";"Gramaye, Joannes Baptista";"contributor"
"9910413320101488";"Hoeufft, Jacob Hendrik";"editor"
"9910413320101488";"Lipsius, Justus";"contributor"
"9910413320101488";"Nannius, Petrus";"contributor"
"9910413320101488";"Puteanus, Erycius";"contributor"
"9910413320101488";"Rivius, Joannes";"contributor"
"9910413320101488";"Vernulaeus, Nicolaus";"contributor"
"9910479230101488";"Baxius, Nicasius";"author"
"9910479230101488";"Valerius, Cornelius";"author"
"9910487440101488";"Puteanus, Erycius";"contributor"
"9910487500101488";"Balguy, Charles";"author"
"9910487500101488";"Fordyce, John";"author"
"9910491680101488";"Pius";"dedicatee"
"9910491680101488";"Commendone, Giovanni Francesco";"dedicatee"
"9910491680101488";"Hosius, Stanislaus";"dedicatee"
"9910491680101488";"Morone, Giovanni Girolamo";"dedicatee"
"9910537810101488";"Rishtonius, Edouardus";"editor"
"9910538840101488";"de Lou, Petrus";"annotator"
"9910538840101488";"Cuyckius, Henricus";"contributor"
"9910538840101488";"Damant, Pierre";"dedicatee"
"9910539830101488";"Jamotius, Federicus.";"eulogist"
"9910539830101488";"Lipsius, Justus";"eulogist"
"9910539830101488";"von Bayern, Ernst";"dedicatee"
"9910547510101488";"Hovius, Matthias";"dedicatee"
"9910617250101488";"Tapperus, Ruardus";"dedicatee"
"9910618390101488";"Streithagen, Leonardus Josephus";"other"
"9910619690101488";"Gudelinus, Petrus Paulus";"editor"
"9910619690101488";"Gudelinus, Philippus";"editor"
"9910619690101488";"Wittebort, Maximilian";"contributor"
"9910619690101488";"Puteanus, Erycius";"eulogist"
"9910619870101488";"Athenagoras";"author"
"9910619870101488";"Aeneas Gazaeus";"author"
"9910619870101488";"Gelenius, Sigismundus";"translator"
"9910619870101488";"Nannius, Petrus";"translator"
"9910619870101488";"Philo Alexandrinus";"author"
"9910619870101488";"Wolf, Johann";"translator"
"9910620160101488";"Augustinus, Aurelius";"author"
"9910620160101488";"Coqueau, Léonard";"author"
"9910620160101488";"Henry";"dedicatee"
"9910620160101488";"Vives, Juan Luis";"author"
"9910620380101488";"Gudelinus, Petrus Paulus";"editor"
"9910620380101488";"Gudelinus, Philippus";"editor"
"9910620380101488";"Wittebort, Maximiliaan";"contributor"
"9910664140101488";"Felipe";"dedicatee"
"9910664140101488";"de Langhe, I.";"approbation"
"9910664140101488";"Gozæus, Thomas";"censor"
"9910678460101488";"Camerarius, Joachim";"contributor"
"9910684360101488";"Hunnaeus, Augustinus";"editor"
"9910684360101488";"Antonius Senensis";"annotator"
"9910684360101488";"António";"dedicatee"
"9910684360101488";"Felipe";"approbation"
"9910684360101488";"de Langhe, I.";"approbation"
"9910684360101488";"Boudewijns";"approbation"
"9910684360101488";"Pius";"dedicatee"
"9910687260101488";"De Coster, Hendrik";"eulogist"
"9910688020101488";"Cuyckius, Henricus";"censor"
"9910688020101488";"de Berlaymont, Louis";"dedicatee"
"9910688020101488";"Bacherius, Petrus";"eulogist"
"9910688020101488";"Clarius, Johannes";"eulogist"
"9910698490101488";"Alonso de Madrid";"author"
"9910698490101488";"Laurentius Justinianus";"author"
"9910698490101488";"Blosius, Ludovicus";"dedicatee"
"9910698490101488";"Hentenius, Joannes";"translator"
"9910700740101488";"Perrenot de Granvelle, Antoine";"dedicatee"
"9910759920101488";"Albrecht";"editor"
"9910759920101488";"Isabella Clara Eugenia";"editor"
"9910812530101488";"Stockmans, Pierre";"dedicatee"
"9910812530101488";"van Langendonck, Christian";"editor"
"9910826830101488";"Reusens, Edmond-Henri-Joseph";"editor"
"9910858290101488";"Sidney, Philip";"dedicatee"
"9910858290101488";"Rudolf";"approbation"
"9910858290101488";"Kurtz von Senftenau, Jakob";"approbation"
"9910858290101488";"Barwitz, Johann Anton";"approbation"
"9910858290101488";"Verreycken, Lodewijk";"approbation"
"9910858310101488";"De Zuñiga, Baltasar";"dedicatee"
"9910858310101488";"Vacquerius, Antonius";"eulogist"
"9910858450101488";"Fabricius, Gulielmus";"approbation"
"9910858600101488";"Frangipani, Ottavio Mirto";"dedicatee"
"9910858600101488";"Fabricius, Gulielmus";"approbation"
"9910858740101488";"Demetrius Phalereus";"author"
